recipe_id,name,meal_type,minutes,n_steps,n_ingredients,calories,protein,carbs,fat,sugar,is_vegetarian,is_vegan,is_gluten_free,is_dairy_free,is_low_carb,is_healthy
394294,Unknown Recipe,other,30,5,8,300,15,40,12,10,False,False,False,False,False,False
198753,Unknown Recipe,other,30,5,8,300,15,40,12,10,False,False,False,False,False,False
432177,Unknown Recipe,other,30,5,8,300,15,40,12,10,False,False,False,False,False,False
38315,Unknown Recipe,other,30,5,8,300,15,40,12,10,False,False,False,False,False,False
120728,Unknown Recipe,other,30,5,8,300,15,40,12,10,False,False,False,False,False,False
273828,Unknown Recipe,other,30,5,8,300,15,40,12,10,False,False,False,False,False,False
337535,Unknown Recipe,other,30,5,8,300,15,40,12,10,False,False,False,False,False,False
213735,Unknown Recipe,other,30,5,8,300,15,40,12,10,False,False,False,False,False,False
404698,Unknown Recipe,other,30,5,8,300,15,40,12,10,False,False,False,False,False,False
255511,Unknown Recipe,other,30,5,8,300,15,40,12,10,False,False,False,False,False,False
270941,Unknown Recipe,other,30,5,8,300,15,40,12,10,False,False,False,False,False,False
481710,Unknown Recipe,other,30,5,8,300,15,40,12,10,False,False,False,False,False,False
183328,Unknown Recipe,other,30,5,8,300,15,40,12,10,False,False,False,False,False,False
456298,Unknown Recipe,other,30,5,8,300,15,40,12,10,False,False,False,False,False,False
346078,Unknown Recipe,other,30,5,8,300,15,40,12,10,False,False,False,False,False,False
172387,Unknown Recipe,other,30,5,8,300,15,40,12,10,False,False,False,False,False,False
117619,Unknown Recipe,other,30,5,8,300,15,40,12,10,False,False,False,False,False,False
245963,Unknown Recipe,other,30,5,8,300,15,40,12,10,False,False,False,False,False,False
309902,Unknown Recipe,other,30,5,8,300,15,40,12,10,False,False,False,False,False,False
175255,Unknown Recipe,other,30,5,8,300,15,40,12,10,False,False,False,False,False,False
418114,Unknown Recipe,other,30,5,8,300,15,40,12,10,False,False,False,False,False,False
180886,Unknown Recipe,other,30,5,8,300,15,40,12,10,False,False,False,False,False,False
33399,Unknown Recipe,other,30,5,8,300,15,40,12,10,False,False,False,False,False,False
95556,Unknown Recipe,other,30,5,8,300,15,40,12,10,False,False,False,False,False,False
172499,Unknown Recipe,other,30,5,8,300,15,40,12,10,False,False,False,False,False,False
100765,Unknown Recipe,other,30,5,8,300,15,40,12,10,False,False,False,False,False,False
381195,Unknown Recipe,other,30,5,8,300,15,40,12,10,False,False,False,False,False,False
345555,Unknown Recipe,other,30,5,8,300,15,40,12,10,False,False,False,False,False,False
280731,Unknown Recipe,other,30,5,8,300,15,40,12,10,False,False,False,False,False,False
86276,Unknown Recipe,other,30,5,8,300,15,40,12,10,False,False,False,False,False,False
130938,Unknown Recipe,other,30,5,8,300,15,40,12,10,False,False,False,False,False,False
26778,Unknown Recipe,other,30,5,8,300,15,40,12,10,False,False,False,False,False,False
60504,Unknown Recipe,other,30,5,8,300,15,40,12,10,False,False,False,False,False,False
379851,Unknown Recipe,other,30,5,8,300,15,40,12,10,False,False,False,False,False,False
209472,Unknown Recipe,other,30,5,8,300,15,40,12,10,False,False,False,False,False,False
311294,Unknown Recipe,other,30,5,8,300,15,40,12,10,False,False,False,False,False,False
348845,Unknown Recipe,other,30,5,8,300,15,40,12,10,False,False,False,False,False,False
318576,Unknown Recipe,other,30,5,8,300,15,40,12,10,False,False,False,False,False,False
452819,Unknown Recipe,other,30,5,8,300,15,40,12,10,False,False,False,False,False,False
319155,Unknown Recipe,other,30,5,8,300,15,40,12,10,False,False,False,False,False,False
150814,Unknown Recipe,other,30,5,8,300,15,40,12,10,False,False,False,False,False,False
310605,Unknown Recipe,other,30,5,8,300,15,40,12,10,False,False,False,False,False,False
219839,Unknown Recipe,other,30,5,8,300,15,40,12,10,False,False,False,False,False,False
358164,Unknown Recipe,other,30,5,8,300,15,40,12,10,False,False,False,False,False,False
311531,Unknown Recipe,other,30,5,8,300,15,40,12,10,False,False,False,False,False,False
505132,Unknown Recipe,other,30,5,8,300,15,40,12,10,False,False,False,False,False,False
180281,Unknown Recipe,other,30,5,8,300,15,40,12,10,False,False,False,False,False,False
269532,Unknown Recipe,other,30,5,8,300,15,40,12,10,False,False,False,False,False,False
218993,Unknown Recipe,other,30,5,8,300,15,40,12,10,False,False,False,False,False,False
215851,Unknown Recipe,other,30,5,8,300,15,40,12,10,False,False,False,False,False,False
67654,Unknown Recipe,other,30,5,8,300,15,40,12,10,False,False,False,False,False,False
391328,Unknown Recipe,other,30,5,8,300,15,40,12,10,False,False,False,False,False,False
238843,Unknown Recipe,other,30,5,8,300,15,40,12,10,False,False,False,False,False,False
229146,Unknown Recipe,other,30,5,8,300,15,40,12,10,False,False,False,False,False,False
51332,Unknown Recipe,other,30,5,8,300,15,40,12,10,False,False,False,False,False,False
204110,Unknown Recipe,other,30,5,8,300,15,40,12,10,False,False,False,False,False,False
194296,Unknown Recipe,other,30,5,8,300,15,40,12,10,False,False,False,False,False,False
407959,Unknown Recipe,other,30,5,8,300,15,40,12,10,False,False,False,False,False,False
46872,Unknown Recipe,other,30,5,8,300,15,40,12,10,False,False,False,False,False,False
158494,Unknown Recipe,other,30,5,8,300,15,40,12,10,False,False,False,False,False,False
433385,Unknown Recipe,other,30,5,8,300,15,40,12,10,False,False,False,False,False,False
39793,Unknown Recipe,other,30,5,8,300,15,40,12,10,False,False,False,False,False,False
203718,Unknown Recipe,other,30,5,8,300,15,40,12,10,False,False,False,False,False,False
295557,Unknown Recipe,other,30,5,8,300,15,40,12,10,False,False,False,False,False,False
453651,Unknown Recipe,other,30,5,8,300,15,40,12,10,False,False,False,False,False,False
11051,Unknown Recipe,other,30,5,8,300,15,40,12,10,False,False,False,False,False,False
74507,Unknown Recipe,other,30,5,8,300,15,40,12,10,False,False,False,False,False,False
82492,Unknown Recipe,other,30,5,8,300,15,40,12,10,False,False,False,False,False,False
310289,Unknown Recipe,other,30,5,8,300,15,40,12,10,False,False,False,False,False,False
42276,Unknown Recipe,other,30,5,8,300,15,40,12,10,False,False,False,False,False,False
17631,Unknown Recipe,other,30,5,8,300,15,40,12,10,False,False,False,False,False,False
294078,Unknown Recipe,other,30,5,8,300,15,40,12,10,False,False,False,False,False,False
283061,Unknown Recipe,other,30,5,8,300,15,40,12,10,False,False,False,False,False,False
83674,Unknown Recipe,other,30,5,8,300,15,40,12,10,False,False,False,False,False,False
62399,Unknown Recipe,other,30,5,8,300,15,40,12,10,False,False,False,False,False,False
116589,Unknown Recipe,other,30,5,8,300,15,40,12,10,False,False,False,False,False,False
9075,Unknown Recipe,other,30,5,8,300,15,40,12,10,False,False,False,False,False,False
261587,Unknown Recipe,other,30,5,8,300,15,40,12,10,False,False,False,False,False,False
212775,Unknown Recipe,other,30,5,8,300,15,40,12,10,False,False,False,False,False,False
245884,Unknown Recipe,other,30,5,8,300,15,40,12,10,False,False,False,False,False,False
37476,Unknown Recipe,other,30,5,8,300,15,40,12,10,False,False,False,False,False,False
402762,Unknown Recipe,other,30,5,8,300,15,40,12,10,False,False,False,False,False,False
327442,Unknown Recipe,other,30,5,8,300,15,40,12,10,False,False,False,False,False,False
174358,Unknown Recipe,other,30,5,8,300,15,40,12,10,False,False,False,False,False,False
48921,Unknown Recipe,other,30,5,8,300,15,40,12,10,False,False,False,False,False,False
443680,Unknown Recipe,other,30,5,8,300,15,40,12,10,False,False,False,False,False,False
344041,Unknown Recipe,other,30,5,8,300,15,40,12,10,False,False,False,False,False,False
205377,Unknown Recipe,other,30,5,8,300,15,40,12,10,False,False,False,False,False,False
293243,Unknown Recipe,other,30,5,8,300,15,40,12,10,False,False,False,False,False,False
267163,Unknown Recipe,other,30,5,8,300,15,40,12,10,False,False,False,False,False,False
302447,Unknown Recipe,other,30,5,8,300,15,40,12,10,False,False,False,False,False,False
28741,Unknown Recipe,other,30,5,8,300,15,40,12,10,False,False,False,False,False,False
10980,Unknown Recipe,other,30,5,8,300,15,40,12,10,False,False,False,False,False,False
168956,Unknown Recipe,other,30,5,8,300,15,40,12,10,False,False,False,False,False,False
93886,Unknown Recipe,other,30,5,8,300,15,40,12,10,False,False,False,False,False,False
133209,Unknown Recipe,other,30,5,8,300,15,40,12,10,False,False,False,False,False,False
156710,Unknown Recipe,other,30,5,8,300,15,40,12,10,False,False,False,False,False,False
34800,Unknown Recipe,other,30,5,8,300,15,40,12,10,False,False,False,False,False,False
357751,Unknown Recipe,other,30,5,8,300,15,40,12,10,False,False,False,False,False,False
160436,Unknown Recipe,other,30,5,8,300,15,40,12,10,False,False,False,False,False,False
476107,Unknown Recipe,other,30,5,8,300,15,40,12,10,False,False,False,False,False,False
111444,Unknown Recipe,other,30,5,8,300,15,40,12,10,False,False,False,False,False,False
23437,Unknown Recipe,other,30,5,8,300,15,40,12,10,False,False,False,False,False,False
268287,Unknown Recipe,other,30,5,8,300,15,40,12,10,False,False,False,False,False,False
110610,Unknown Recipe,other,30,5,8,300,15,40,12,10,False,False,False,False,False,False
277565,Unknown Recipe,other,30,5,8,300,15,40,12,10,False,False,False,False,False,False
242702,Unknown Recipe,other,30,5,8,300,15,40,12,10,False,False,False,False,False,False
98813,Unknown Recipe,other,30,5,8,300,15,40,12,10,False,False,False,False,False,False
70897,Unknown Recipe,other,30,5,8,300,15,40,12,10,False,False,False,False,False,False
419001,Unknown Recipe,other,30,5,8,300,15,40,12,10,False,False,False,False,False,False
61287,Unknown Recipe,other,30,5,8,300,15,40,12,10,False,False,False,False,False,False
90618,Unknown Recipe,other,30,5,8,300,15,40,12,10,False,False,False,False,False,False
17149,Unknown Recipe,other,30,5,8,300,15,40,12,10,False,False,False,False,False,False
80118,Unknown Recipe,other,30,5,8,300,15,40,12,10,False,False,False,False,False,False
503476,Unknown Recipe,other,30,5,8,300,15,40,12,10,False,False,False,False,False,False
142384,Unknown Recipe,other,30,5,8,300,15,40,12,10,False,False,False,False,False,False
99008,Unknown Recipe,other,30,5,8,300,15,40,12,10,False,False,False,False,False,False
493103,Unknown Recipe,other,30,5,8,300,15,40,12,10,False,False,False,False,False,False
234415,Unknown Recipe,other,30,5,8,300,15,40,12,10,False,False,False,False,False,False
11217,Unknown Recipe,other,30,5,8,300,15,40,12,10,False,False,False,False,False,False
398820,Unknown Recipe,other,30,5,8,300,15,40,12,10,False,False,False,False,False,False
39914,Unknown Recipe,other,30,5,8,300,15,40,12,10,False,False,False,False,False,False
92247,Unknown Recipe,other,30,5,8,300,15,40,12,10,False,False,False,False,False,False
158960,Unknown Recipe,other,30,5,8,300,15,40,12,10,False,False,False,False,False,False
316228,Unknown Recipe,other,30,5,8,300,15,40,12,10,False,False,False,False,False,False
280727,Unknown Recipe,other,30,5,8,300,15,40,12,10,False,False,False,False,False,False
507013,Unknown Recipe,other,30,5,8,300,15,40,12,10,False,False,False,False,False,False
78959,Unknown Recipe,other,30,5,8,300,15,40,12,10,False,False,False,False,False,False
316063,Unknown Recipe,other,30,5,8,300,15,40,12,10,False,False,False,False,False,False
43280,Unknown Recipe,other,30,5,8,300,15,40,12,10,False,False,False,False,False,False
337326,Unknown Recipe,other,30,5,8,300,15,40,12,10,False,False,False,False,False,False
310597,Unknown Recipe,other,30,5,8,300,15,40,12,10,False,False,False,False,False,False
46713,Unknown Recipe,other,30,5,8,300,15,40,12,10,False,False,False,False,False,False
435841,Unknown Recipe,other,30,5,8,300,15,40,12,10,False,False,False,False,False,False
485162,Unknown Recipe,other,30,5,8,300,15,40,12,10,False,False,False,False,False,False
164748,Unknown Recipe,other,30,5,8,300,15,40,12,10,False,False,False,False,False,False
210155,Unknown Recipe,other,30,5,8,300,15,40,12,10,False,False,False,False,False,False
36653,Unknown Recipe,other,30,5,8,300,15,40,12,10,False,False,False,False,False,False
138121,Unknown Recipe,other,30,5,8,300,15,40,12,10,False,False,False,False,False,False
171361,Unknown Recipe,other,30,5,8,300,15,40,12,10,False,False,False,False,False,False
133250,Unknown Recipe,other,30,5,8,300,15,40,12,10,False,False,False,False,False,False
300840,Unknown Recipe,other,30,5,8,300,15,40,12,10,False,False,False,False,False,False
162617,Unknown Recipe,other,30,5,8,300,15,40,12,10,False,False,False,False,False,False
371596,Unknown Recipe,other,30,5,8,300,15,40,12,10,False,False,False,False,False,False
263560,Unknown Recipe,other,30,5,8,300,15,40,12,10,False,False,False,False,False,False
123291,Unknown Recipe,other,30,5,8,300,15,40,12,10,False,False,False,False,False,False
229154,Unknown Recipe,other,30,5,8,300,15,40,12,10,False,False,False,False,False,False
94158,Unknown Recipe,other,30,5,8,300,15,40,12,10,False,False,False,False,False,False
174747,Unknown Recipe,other,30,5,8,300,15,40,12,10,False,False,False,False,False,False
366349,Unknown Recipe,other,30,5,8,300,15,40,12,10,False,False,False,False,False,False
90083,Unknown Recipe,other,30,5,8,300,15,40,12,10,False,False,False,False,False,False
149396,Unknown Recipe,other,30,5,8,300,15,40,12,10,False,False,False,False,False,False
437385,Unknown Recipe,other,30,5,8,300,15,40,12,10,False,False,False,False,False,False
338348,Unknown Recipe,other,30,5,8,300,15,40,12,10,False,False,False,False,False,False
421129,Unknown Recipe,other,30,5,8,300,15,40,12,10,False,False,False,False,False,False
305738,Unknown Recipe,other,30,5,8,300,15,40,12,10,False,False,False,False,False,False
154982,Unknown Recipe,other,30,5,8,300,15,40,12,10,False,False,False,False,False,False
266697,Unknown Recipe,other,30,5,8,300,15,40,12,10,False,False,False,False,False,False
403793,Unknown Recipe,other,30,5,8,300,15,40,12,10,False,False,False,False,False,False
442306,Unknown Recipe,other,30,5,8,300,15,40,12,10,False,False,False,False,False,False
162786,Unknown Recipe,other,30,5,8,300,15,40,12,10,False,False,False,False,False,False
91396,Unknown Recipe,other,30,5,8,300,15,40,12,10,False,False,False,False,False,False
267793,Unknown Recipe,other,30,5,8,300,15,40,12,10,False,False,False,False,False,False
381629,Unknown Recipe,other,30,5,8,300,15,40,12,10,False,False,False,False,False,False
385219,Unknown Recipe,other,30,5,8,300,15,40,12,10,False,False,False,False,False,False
11119,Unknown Recipe,other,30,5,8,300,15,40,12,10,False,False,False,False,False,False
171786,Unknown Recipe,other,30,5,8,300,15,40,12,10,False,False,False,False,False,False
269396,Unknown Recipe,other,30,5,8,300,15,40,12,10,False,False,False,False,False,False
68274,Unknown Recipe,other,30,5,8,300,15,40,12,10,False,False,False,False,False,False
502417,Unknown Recipe,other,30,5,8,300,15,40,12,10,False,False,False,False,False,False
143236,Unknown Recipe,other,30,5,8,300,15,40,12,10,False,False,False,False,False,False
180063,Unknown Recipe,other,30,5,8,300,15,40,12,10,False,False,False,False,False,False
433053,Unknown Recipe,other,30,5,8,300,15,40,12,10,False,False,False,False,False,False
136432,Unknown Recipe,other,30,5,8,300,15,40,12,10,False,False,False,False,False,False
466385,Unknown Recipe,other,30,5,8,300,15,40,12,10,False,False,False,False,False,False
109276,Unknown Recipe,other,30,5,8,300,15,40,12,10,False,False,False,False,False,False
223095,Unknown Recipe,other,30,5,8,300,15,40,12,10,False,False,False,False,False,False
80449,Unknown Recipe,other,30,5,8,300,15,40,12,10,False,False,False,False,False,False
104927,Unknown Recipe,other,30,5,8,300,15,40,12,10,False,False,False,False,False,False
3566,Unknown Recipe,other,30,5,8,300,15,40,12,10,False,False,False,False,False,False
94739,Unknown Recipe,other,30,5,8,300,15,40,12,10,False,False,False,False,False,False
103146,Unknown Recipe,other,30,5,8,300,15,40,12,10,False,False,False,False,False,False
259695,Unknown Recipe,other,30,5,8,300,15,40,12,10,False,False,False,False,False,False
182438,Unknown Recipe,other,30,5,8,300,15,40,12,10,False,False,False,False,False,False
98208,Unknown Recipe,other,30,5,8,300,15,40,12,10,False,False,False,False,False,False
246079,Unknown Recipe,other,30,5,8,300,15,40,12,10,False,False,False,False,False,False
5475,Unknown Recipe,other,30,5,8,300,15,40,12,10,False,False,False,False,False,False
218207,Unknown Recipe,other,30,5,8,300,15,40,12,10,False,False,False,False,False,False
283222,Unknown Recipe,other,30,5,8,300,15,40,12,10,False,False,False,False,False,False
283540,Unknown Recipe,other,30,5,8,300,15,40,12,10,False,False,False,False,False,False
7489,Unknown Recipe,other,30,5,8,300,15,40,12,10,False,False,False,False,False,False
157504,Unknown Recipe,other,30,5,8,300,15,40,12,10,False,False,False,False,False,False
27144,Unknown Recipe,other,30,5,8,300,15,40,12,10,False,False,False,False,False,False
40625,Unknown Recipe,other,30,5,8,300,15,40,12,10,False,False,False,False,False,False
107313,Unknown Recipe,other,30,5,8,300,15,40,12,10,False,False,False,False,False,False
134043,Unknown Recipe,other,30,5,8,300,15,40,12,10,False,False,False,False,False,False
225759,Unknown Recipe,other,30,5,8,300,15,40,12,10,False,False,False,False,False,False
461268,Unknown Recipe,other,30,5,8,300,15,40,12,10,False,False,False,False,False,False
454360,Unknown Recipe,other,30,5,8,300,15,40,12,10,False,False,False,False,False,False
337634,Unknown Recipe,other,30,5,8,300,15,40,12,10,False,False,False,False,False,False
395853,Unknown Recipe,other,30,5,8,300,15,40,12,10,False,False,False,False,False,False
73970,Unknown Recipe,other,30,5,8,300,15,40,12,10,False,False,False,False,False,False
128540,Unknown Recipe,other,30,5,8,300,15,40,12,10,False,False,False,False,False,False
226107,Unknown Recipe,other,30,5,8,300,15,40,12,10,False,False,False,False,False,False
48173,Unknown Recipe,other,30,5,8,300,15,40,12,10,False,False,False,False,False,False
476699,Unknown Recipe,other,30,5,8,300,15,40,12,10,False,False,False,False,False,False
393051,Unknown Recipe,other,30,5,8,300,15,40,12,10,False,False,False,False,False,False
363574,Unknown Recipe,other,30,5,8,300,15,40,12,10,False,False,False,False,False,False
304943,Unknown Recipe,other,30,5,8,300,15,40,12,10,False,False,False,False,False,False
176292,Unknown Recipe,other,30,5,8,300,15,40,12,10,False,False,False,False,False,False
90937,Unknown Recipe,other,30,5,8,300,15,40,12,10,False,False,False,False,False,False
129681,Unknown Recipe,other,30,5,8,300,15,40,12,10,False,False,False,False,False,False
152555,Unknown Recipe,other,30,5,8,300,15,40,12,10,False,False,False,False,False,False
204464,Unknown Recipe,other,30,5,8,300,15,40,12,10,False,False,False,False,False,False
471658,Unknown Recipe,other,30,5,8,300,15,40,12,10,False,False,False,False,False,False
182449,Unknown Recipe,other,30,5,8,300,15,40,12,10,False,False,False,False,False,False
125516,Unknown Recipe,other,30,5,8,300,15,40,12,10,False,False,False,False,False,False
67538,Unknown Recipe,other,30,5,8,300,15,40,12,10,False,False,False,False,False,False
287603,Unknown Recipe,other,30,5,8,300,15,40,12,10,False,False,False,False,False,False
47452,Unknown Recipe,other,30,5,8,300,15,40,12,10,False,False,False,False,False,False
374921,Unknown Recipe,other,30,5,8,300,15,40,12,10,False,False,False,False,False,False
178085,Unknown Recipe,other,30,5,8,300,15,40,12,10,False,False,False,False,False,False
72021,Unknown Recipe,other,30,5,8,300,15,40,12,10,False,False,False,False,False,False
319744,Unknown Recipe,other,30,5,8,300,15,40,12,10,False,False,False,False,False,False
10095,Unknown Recipe,other,30,5,8,300,15,40,12,10,False,False,False,False,False,False
352425,Unknown Recipe,other,30,5,8,300,15,40,12,10,False,False,False,False,False,False
489753,Unknown Recipe,other,30,5,8,300,15,40,12,10,False,False,False,False,False,False
256400,Unknown Recipe,other,30,5,8,300,15,40,12,10,False,False,False,False,False,False
186476,Unknown Recipe,other,30,5,8,300,15,40,12,10,False,False,False,False,False,False
34857,Unknown Recipe,other,30,5,8,300,15,40,12,10,False,False,False,False,False,False
14616,Unknown Recipe,other,30,5,8,300,15,40,12,10,False,False,False,False,False,False
324786,Unknown Recipe,other,30,5,8,300,15,40,12,10,False,False,False,False,False,False
509461,Unknown Recipe,other,30,5,8,300,15,40,12,10,False,False,False,False,False,False
335121,Unknown Recipe,other,30,5,8,300,15,40,12,10,False,False,False,False,False,False
83786,Unknown Recipe,other,30,5,8,300,15,40,12,10,False,False,False,False,False,False
408309,Unknown Recipe,other,30,5,8,300,15,40,12,10,False,False,False,False,False,False
302634,Unknown Recipe,other,30,5,8,300,15,40,12,10,False,False,False,False,False,False
57921,Unknown Recipe,other,30,5,8,300,15,40,12,10,False,False,False,False,False,False
33556,Unknown Recipe,other,30,5,8,300,15,40,12,10,False,False,False,False,False,False
315275,Unknown Recipe,other,30,5,8,300,15,40,12,10,False,False,False,False,False,False
278240,Unknown Recipe,other,30,5,8,300,15,40,12,10,False,False,False,False,False,False
13604,Unknown Recipe,other,30,5,8,300,15,40,12,10,False,False,False,False,False,False
302627,Unknown Recipe,other,30,5,8,300,15,40,12,10,False,False,False,False,False,False
119923,Unknown Recipe,other,30,5,8,300,15,40,12,10,False,False,False,False,False,False
8305,Unknown Recipe,other,30,5,8,300,15,40,12,10,False,False,False,False,False,False
101357,Unknown Recipe,other,30,5,8,300,15,40,12,10,False,False,False,False,False,False
458044,Unknown Recipe,other,30,5,8,300,15,40,12,10,False,False,False,False,False,False
239755,Unknown Recipe,other,30,5,8,300,15,40,12,10,False,False,False,False,False,False
137610,Unknown Recipe,other,30,5,8,300,15,40,12,10,False,False,False,False,False,False
426741,Unknown Recipe,other,30,5,8,300,15,40,12,10,False,False,False,False,False,False
82248,Unknown Recipe,other,30,5,8,300,15,40,12,10,False,False,False,False,False,False
192558,Unknown Recipe,other,30,5,8,300,15,40,12,10,False,False,False,False,False,False
392262,Unknown Recipe,other,30,5,8,300,15,40,12,10,False,False,False,False,False,False
85377,Unknown Recipe,other,30,5,8,300,15,40,12,10,False,False,False,False,False,False
230831,Unknown Recipe,other,30,5,8,300,15,40,12,10,False,False,False,False,False,False
502734,Unknown Recipe,other,30,5,8,300,15,40,12,10,False,False,False,False,False,False
111117,Unknown Recipe,other,30,5,8,300,15,40,12,10,False,False,False,False,False,False
150835,Unknown Recipe,other,30,5,8,300,15,40,12,10,False,False,False,False,False,False
91509,Unknown Recipe,other,30,5,8,300,15,40,12,10,False,False,False,False,False,False
310955,Unknown Recipe,other,30,5,8,300,15,40,12,10,False,False,False,False,False,False
71373,Unknown Recipe,other,30,5,8,300,15,40,12,10,False,False,False,False,False,False
45732,Unknown Recipe,other,30,5,8,300,15,40,12,10,False,False,False,False,False,False
244429,Unknown Recipe,other,30,5,8,300,15,40,12,10,False,False,False,False,False,False
225134,Unknown Recipe,other,30,5,8,300,15,40,12,10,False,False,False,False,False,False
120053,Unknown Recipe,other,30,5,8,300,15,40,12,10,False,False,False,False,False,False
341739,Unknown Recipe,other,30,5,8,300,15,40,12,10,False,False,False,False,False,False
222836,Unknown Recipe,other,30,5,8,300,15,40,12,10,False,False,False,False,False,False
283357,Unknown Recipe,other,30,5,8,300,15,40,12,10,False,False,False,False,False,False
381243,Unknown Recipe,other,30,5,8,300,15,40,12,10,False,False,False,False,False,False
45620,Unknown Recipe,other,30,5,8,300,15,40,12,10,False,False,False,False,False,False
332156,Unknown Recipe,other,30,5,8,300,15,40,12,10,False,False,False,False,False,False
439022,Unknown Recipe,other,30,5,8,300,15,40,12,10,False,False,False,False,False,False
224692,Unknown Recipe,other,30,5,8,300,15,40,12,10,False,False,False,False,False,False
428476,Unknown Recipe,other,30,5,8,300,15,40,12,10,False,False,False,False,False,False
201827,Unknown Recipe,other,30,5,8,300,15,40,12,10,False,False,False,False,False,False
32224,Unknown Recipe,other,30,5,8,300,15,40,12,10,False,False,False,False,False,False
146464,Unknown Recipe,other,30,5,8,300,15,40,12,10,False,False,False,False,False,False
98612,Unknown Recipe,other,30,5,8,300,15,40,12,10,False,False,False,False,False,False
255437,Unknown Recipe,other,30,5,8,300,15,40,12,10,False,False,False,False,False,False
266133,Unknown Recipe,other,30,5,8,300,15,40,12,10,False,False,False,False,False,False
212205,Unknown Recipe,other,30,5,8,300,15,40,12,10,False,False,False,False,False,False
177369,Unknown Recipe,other,30,5,8,300,15,40,12,10,False,False,False,False,False,False
154374,Unknown Recipe,other,30,5,8,300,15,40,12,10,False,False,False,False,False,False
459346,Unknown Recipe,other,30,5,8,300,15,40,12,10,False,False,False,False,False,False
358828,Unknown Recipe,other,30,5,8,300,15,40,12,10,False,False,False,False,False,False
15560,Unknown Recipe,other,30,5,8,300,15,40,12,10,False,False,False,False,False,False
101994,Unknown Recipe,other,30,5,8,300,15,40,12,10,False,False,False,False,False,False
51719,Unknown Recipe,other,30,5,8,300,15,40,12,10,False,False,False,False,False,False
118263,Unknown Recipe,other,30,5,8,300,15,40,12,10,False,False,False,False,False,False
298244,Unknown Recipe,other,30,5,8,300,15,40,12,10,False,False,False,False,False,False
196744,Unknown Recipe,other,30,5,8,300,15,40,12,10,False,False,False,False,False,False
201836,Unknown Recipe,other,30,5,8,300,15,40,12,10,False,False,False,False,False,False
22840,Unknown Recipe,other,30,5,8,300,15,40,12,10,False,False,False,False,False,False
108107,Unknown Recipe,other,30,5,8,300,15,40,12,10,False,False,False,False,False,False
38253,Unknown Recipe,other,30,5,8,300,15,40,12,10,False,False,False,False,False,False
444052,Unknown Recipe,other,30,5,8,300,15,40,12,10,False,False,False,False,False,False
483022,Unknown Recipe,other,30,5,8,300,15,40,12,10,False,False,False,False,False,False
204248,Unknown Recipe,other,30,5,8,300,15,40,12,10,False,False,False,False,False,False
30981,Unknown Recipe,other,30,5,8,300,15,40,12,10,False,False,False,False,False,False
174322,Unknown Recipe,other,30,5,8,300,15,40,12,10,False,False,False,False,False,False
69439,Unknown Recipe,other,30,5,8,300,15,40,12,10,False,False,False,False,False,False
286047,Unknown Recipe,other,30,5,8,300,15,40,12,10,False,False,False,False,False,False
65403,Unknown Recipe,other,30,5,8,300,15,40,12,10,False,False,False,False,False,False
250632,Unknown Recipe,other,30,5,8,300,15,40,12,10,False,False,False,False,False,False
97729,Unknown Recipe,other,30,5,8,300,15,40,12,10,False,False,False,False,False,False
419885,Unknown Recipe,other,30,5,8,300,15,40,12,10,False,False,False,False,False,False
424213,Unknown Recipe,other,30,5,8,300,15,40,12,10,False,False,False,False,False,False
133634,Unknown Recipe,other,30,5,8,300,15,40,12,10,False,False,False,False,False,False
100859,Unknown Recipe,other,30,5,8,300,15,40,12,10,False,False,False,False,False,False
220512,Unknown Recipe,other,30,5,8,300,15,40,12,10,False,False,False,False,False,False
272485,Unknown Recipe,other,30,5,8,300,15,40,12,10,False,False,False,False,False,False
9020,Unknown Recipe,other,30,5,8,300,15,40,12,10,False,False,False,False,False,False
176404,Unknown Recipe,other,30,5,8,300,15,40,12,10,False,False,False,False,False,False
39474,Unknown Recipe,other,30,5,8,300,15,40,12,10,False,False,False,False,False,False
158693,Unknown Recipe,other,30,5,8,300,15,40,12,10,False,False,False,False,False,False
167912,Unknown Recipe,other,30,5,8,300,15,40,12,10,False,False,False,False,False,False
91945,Unknown Recipe,other,30,5,8,300,15,40,12,10,False,False,False,False,False,False
157032,Unknown Recipe,other,30,5,8,300,15,40,12,10,False,False,False,False,False,False
178079,Unknown Recipe,other,30,5,8,300,15,40,12,10,False,False,False,False,False,False
364097,Unknown Recipe,other,30,5,8,300,15,40,12,10,False,False,False,False,False,False
104679,Unknown Recipe,other,30,5,8,300,15,40,12,10,False,False,False,False,False,False
121270,Unknown Recipe,other,30,5,8,300,15,40,12,10,False,False,False,False,False,False
119865,Unknown Recipe,other,30,5,8,300,15,40,12,10,False,False,False,False,False,False
263505,Unknown Recipe,other,30,5,8,300,15,40,12,10,False,False,False,False,False,False
109436,Unknown Recipe,other,30,5,8,300,15,40,12,10,False,False,False,False,False,False
302818,Unknown Recipe,other,30,5,8,300,15,40,12,10,False,False,False,False,False,False
177376,Unknown Recipe,other,30,5,8,300,15,40,12,10,False,False,False,False,False,False
95119,Unknown Recipe,other,30,5,8,300,15,40,12,10,False,False,False,False,False,False
312010,Unknown Recipe,other,30,5,8,300,15,40,12,10,False,False,False,False,False,False
33611,Unknown Recipe,other,30,5,8,300,15,40,12,10,False,False,False,False,False,False
50015,Unknown Recipe,other,30,5,8,300,15,40,12,10,False,False,False,False,False,False
