user_id,age,gender,weight,height,fitness_level,primary_goal,secondary_goal,workout_days_per_week,session_duration,available_equipment,has_injuries
user_908,26,male,51.9,2.0,beginner,endurance,general_fitness,2,45.0,full_gym,0
user_909,28,male,58.3,2.0,intermediate,endurance,general_fitness,4,79.2,none,0
user_910,32,male,89.8,1.92,advanced,strength,strength,4,115.8,dumbbells,0
user_911,41,male,101.1,1.83,beginner,muscle_gain,endurance,2,47.400000000000006,none,0
user_912,55,male,118.6,1.72,beginner,strength,strength,3,46.2,"barbell,dumbbells",0
user_913,52,male,84.8,1.85,beginner,general_fitness,endurance,2,71.39999999999999,full_gym,0
user_914,47,male,80.0,1.77,beginner,endurance,strength,3,43.199999999999996,dumbbells,0
user_915,48,male,73.1,1.83,intermediate,muscle_gain,muscle_gain,4,63.0,"barbell,dumbbells",0
user_916,22,male,117.3,1.68,intermediate,weight_loss,muscle_gain,3,74.4,none,1
user_917,31,female,77.4,1.71,intermediate,general_fitness,muscle_gain,4,75.6,dumbbells,1
user_918,28,female,72.9,1.67,intermediate,weight_loss,endurance,3,67.8,full_gym,0
user_919,26,female,71.2,1.5,beginner,general_fitness,strength,2,69.0,full_gym,0
user_920,51,male,88.2,1.62,advanced,weight_loss,muscle_gain,4,93.60000000000001,none,1
user_921,29,female,75.6,1.8,intermediate,endurance,endurance,4,78.60000000000001,dumbbells,0
user_922,52,female,57.9,1.56,advanced,endurance,general_fitness,4,99.6,full_gym,0
user_923,52,female,70.6,1.58,intermediate,strength,strength,3,61.2,"barbell,dumbbells",1
user_924,18,male,118.6,1.64,beginner,muscle_gain,weight_loss,3,56.4,dumbbells,0
user_925,57,male,55.7,1.99,intermediate,muscle_gain,general_fitness,3,67.8,"barbell,dumbbells",0
user_926,39,male,102.3,1.94,beginner,general_fitness,strength,3,53.4,none,0
user_927,46,male,72.6,1.87,intermediate,strength,strength,4,78.60000000000001,dumbbells,0
user_928,25,female,63.8,1.68,beginner,strength,general_fitness,2,57.0,full_gym,0
user_929,28,female,67.3,1.67,beginner,muscle_gain,strength,3,36.6,none,0
user_930,58,female,59.3,1.58,advanced,endurance,endurance,4,118.2,"barbell,dumbbells",0
user_931,54,female,70.7,1.57,beginner,weight_loss,endurance,3,68.39999999999999,none,0
user_932,31,male,86.9,1.69,advanced,general_fitness,endurance,4,103.2,dumbbells,1
user_933,47,male,98.2,1.9,beginner,strength,weight_loss,3,45.6,full_gym,1
user_934,52,male,63.6,1.62,intermediate,strength,weight_loss,4,78.0,none,0
user_935,38,female,45.2,1.68,intermediate,strength,endurance,3,60.6,full_gym,0
user_936,54,male,117.2,1.62,intermediate,strength,weight_loss,4,62.400000000000006,dumbbells,0
user_937,22,male,107.4,1.74,beginner,strength,endurance,2,80.4,none,0
user_938,36,female,59.1,1.78,beginner,general_fitness,strength,2,51.0,none,0
user_939,31,female,53.3,1.64,beginner,weight_loss,strength,3,34.199999999999996,none,0
user_940,43,male,46.2,1.63,beginner,muscle_gain,weight_loss,2,70.8,full_gym,1
user_941,21,male,67.0,1.61,intermediate,general_fitness,weight_loss,3,79.2,full_gym,0
user_942,42,male,86.3,1.77,advanced,endurance,endurance,4,106.2,"barbell,dumbbells",0
user_943,59,male,85.5,1.67,advanced,general_fitness,weight_loss,5,119.4,none,0
user_944,42,male,70.2,1.87,intermediate,weight_loss,strength,3,82.8,"barbell,dumbbells",0
user_945,35,male,127.1,1.62,intermediate,endurance,weight_loss,4,61.2,dumbbells,0
user_946,57,female,75.6,1.67,intermediate,muscle_gain,weight_loss,3,63.0,"barbell,dumbbells",0
user_947,25,female,62.6,1.65,beginner,muscle_gain,general_fitness,3,72.0,full_gym,1
user_948,56,female,55.7,1.53,advanced,muscle_gain,muscle_gain,5,114.6,"barbell,dumbbells",1
user_949,57,male,96.1,1.74,intermediate,endurance,weight_loss,3,72.6,dumbbells,0
user_950,31,female,76.7,1.62,intermediate,general_fitness,strength,4,83.39999999999999,full_gym,0
user_951,49,male,57.2,1.89,beginner,muscle_gain,strength,2,68.39999999999999,dumbbells,0
user_952,55,male,69.9,1.81,intermediate,strength,weight_loss,4,72.0,full_gym,0
user_953,50,female,67.9,1.77,intermediate,general_fitness,general_fitness,3,61.800000000000004,full_gym,1
user_954,40,male,87.9,1.87,advanced,weight_loss,muscle_gain,5,117.6,"barbell,dumbbells",0
user_955,32,male,102.8,1.98,intermediate,muscle_gain,muscle_gain,3,74.4,none,0
user_956,50,female,51.8,1.5,beginner,general_fitness,general_fitness,3,79.2,dumbbells,0
user_957,42,female,57.7,1.57,advanced,strength,weight_loss,4,109.80000000000001,full_gym,0
user_958,34,female,66.5,1.69,beginner,muscle_gain,strength,3,48.6,none,1
user_959,50,male,95.4,1.61,intermediate,muscle_gain,muscle_gain,4,69.6,dumbbells,0
user_960,19,female,69.2,1.6,beginner,muscle_gain,endurance,3,70.19999999999999,full_gym,1
user_961,31,female,66.6,1.67,intermediate,endurance,strength,4,61.2,full_gym,0
user_962,57,male,83.4,1.65,advanced,strength,endurance,4,94.2,full_gym,0
user_963,57,female,43.8,1.75,beginner,weight_loss,muscle_gain,2,83.39999999999999,none,0
user_964,56,female,64.2,1.69,advanced,muscle_gain,weight_loss,5,119.4,dumbbells,0
user_965,23,female,44.1,1.62,beginner,muscle_gain,endurance,2,34.8,"barbell,dumbbells",0
user_966,23,male,87.3,1.91,advanced,muscle_gain,endurance,5,112.2,none,0
user_967,20,male,55.0,1.6,intermediate,muscle_gain,endurance,4,67.2,none,0
user_968,24,male,87.1,1.74,advanced,weight_loss,weight_loss,4,94.2,none,0
user_969,25,male,66.6,1.61,beginner,general_fitness,strength,2,82.8,"barbell,dumbbells",0
user_970,59,female,60.4,1.76,advanced,muscle_gain,weight_loss,5,103.2,dumbbells,0
user_971,32,male,126.4,1.83,intermediate,weight_loss,general_fitness,3,66.0,full_gym,0
user_972,46,male,88.7,1.63,beginner,strength,muscle_gain,2,45.0,dumbbells,0
